knoe,1
knot,1
know,674
knuckle,1
label,1
labor,4
lacerate,1
lack,13
lag,2
lampoon,1
land,9
lap,1
lapse,2
lash,4
lasso,1
last,23
latch,1
laugh,9
launch,7
lay,48
laze,1
lead,81
lean,7
leap,8
learn,83
lease,3
leave,191
lecture,2
legislate,1
lend,13
lengthen,2
lessen,5
let,335
level,2
levy,3
liberate,4
license,1
lick,3
lie,53
lift,18
light,10
like,210
likee,1
limit,17
line,4
linger,7
link,4
list,7
listen,50
live,154
load,3
lob,1
localize,1
locate,16
lock,2
lodge,2
long,3
look,302
looky,1
loom,1
loose,3
loosen,3
lose,57
lounge,1
louse,2
love,53
lower,7
lug,1
lull,1
lunch,1
lunge,1
lure,3
lurk,1
mail,5
maintain,60
major,1
make,791
maltreat,1
man,3
manage,20
maneuver,2
manifest,4
manipulate,6
manufacture,2
map,1
mar,2
march,10
mark,18
marry,18
marshal,2
marvel,3
mask,1
masquerade,1
mass,3
massacre,1
massage,1
master,7
match,26
mate,4
materialize,3
matriculate,2
matter,25
mature,7
maximize,2
mean,158
measure,28
meddle,1
meditate,1
meet,141
meld,1
melt,4
memorize,3
mend,2
mention,33
merge,10
merit,2
mesh,2
mess,2
mew,1
migrate,1
mince,1
mind,38
mingle,2
minimize,16
mirror,1
misinterpret,2
miss,20
mistake,4
misunderstand,1
misuse,2
miter,1
mitigate,1
mix,11
moan,1
mobilize,2
mock,3
model,1
modernize,1
modify,6
moisten,2
mold,2
molest,1
mollify,2
monopolize,4
moon,1
mop,2
mother,1
motivate,1
motor,1
mould,1
mount,4
mourn,2
move,133
multiply,9
munch,1
murder,4
murmur,1
mustard,1
muster,2
mutter,1
nab,1
name,21
nationalize,1
navigate,1
near,4
necessitate,5
neck,2
need,160
negate,2
neglect,4
negotiate,10
nest,1
neutralize,1
nickname,1
nip,1
nod,4
nolle,1
nominate,3
normalize,1
nose,1
note,53
notice,29
notify,8
nudge,1
nullify,1
number,2
nurture,2
obey,8
object,12
obliterate,2
obscure,6
observe,25
obstruct,4
obtain,42
obtaine,1
occupy,16
occur,43
offend,4
offer,68
officiate,1
offset,7
omit,1
ooze,1
open,55
operate,48
oppose,15
orate,1
orbit,1
ordain,2
order,17
organize,14
originate,6
ossify,1
oust,3
outclass,1
outdo,3
outface,2
outfox,1
outgrip,1
outgrow,4
outline,4
outnumber,2
outrage,1
outrun,3
outweigh,2
outwit,1
over-emphasize,1
over-produce,1
overburden,1
overcome,17
overeat,1
overexpose,1
overfeed,1
overfill,1
overhaul,1
overheat,1
overlap,4
overload,2
overlook,4
overreach,2
override,1
overshadow,2
overtake,3
overthrow,3
overwhelm,1
owe,10
own,22
pace,4
pacify,2
pack,11
package,1
pad,1
paddle,1
page,1
paie,3
paint,19
pall,1
pamper,1
pan,1
panic,2
paper,1
parade,1
parallel,2
paralyze,1
pardon,4
pare,2
park,1
parley,1
part,3
partake,1
participate,22
party,1
pass,64
paste,1
pat,1
patrol,2
patronize,1
pattern,1
pause,5
pave,2
paw,1
pay,130
peck,1
pedal,1
peddle,1
peel,2
peer,2
pen,1
penetrate,7
people,2
perceive,13
perch,1
perform,29
perish,2
perk,1
permeate,1
permit,66
perpetuate,5
perplex,1
persist,6
persuade,17
pertain,2
pester,1
petition,1
phone,5
photograph,3
phrase,1
pick,49
picture,2
piece,1
pile,3
pillage,2
pilot,2
pin,2
pinch,2
pinch-hit,1
pinpoint,3
pioneer,1
piss,1
pit,1
pitch,1
pity,1
place,74
plague,3
plan,29
plane,1
plank,1
plant,4
play,110
plead,5
please,47
pleasure,1
plod,1
plot,4
plow,3
pluck,1
plug,2
plunder,1
plunge,1
poach,1
point,26
poison,1
poke,1
polarize,1
polish,4
ponder,1
pool,3
pop,2
populate,1
portray,6
pose,9
position,4
possess,17
post,2
postpone,7
postulate,3
pound,2
pour,7
power,2
practice,12
prai,1
praise,4
pray,12
preach,8
precede,3
preclude,4
predict,8
prefer,27
prefuh,1
prejudice,2
prepare,35
presage,1
prescribe,5
present,39
preserve,31
preside,2
press,27
pressure,1
presume,3
presuppose,1
pretend,7
prevail,7
prevaile,1
prevayle,1
prevent,83
price,1
prick,1
pride,1
print,4
prize,1
probe,5
proceed,18
process,1
proclaim,13
procrastinate,1
procure,4
prod,1
produce,73
profess,5
profit,4
program,5
progress,4
prohibit,2
project,12
prolong,1
promise,9
promote,32
prompt,2
pronounce,2
prop,2
propagate,1
propel,4
propitiate,1
propose,13
prorate,1
proscribe,1
prosecute,2
prosper,3
prostitute,1
protect,34
protest,6
protrude,1
prove,53
provide,216
provoke,3
prowl,1
pry,6
publish,3
puff,1
pull,39
pulse,1
pump,1
punch,1
punish,3
purchase,11
purge,1
purify,2
purport,2
pursue,20
push,30
push-up,1
put,196
putt,1
puzzle,4
pyramid,1
quadruple,1
qualify,15
quarrel,6
quell,2
quench,1
question,17
quibble,1
quicken,1
quickstep,1
quiet,2
quit,12
quote,15
race,4
rack,2
radiate,1
radio,1
raid,1
rain,2
raise,47
rake,2
rally,5
ram,1
ramble,2
range,12
ransack,2
rape,3
rate,4
ratify,1
rationalize,5
re-activate,1
re-adopt,1
re-echo,1
re-emphasise,1
re-enter,5
re-establish,1
re-evaluate,1
re-examine,4
re-explore,1
re-set,1
re-use,1
reach,91
react,15
read,89
readjust,2
ready,2
reaffirm,2
realize,69
reap,3
reappear,2
rear,3
rearrange,3
reason,3
reassemble,3
reassert,1
reassign,1
reassure,1
reawaken,1
rebel,3
rebound,1
rebuild,5
rebuke,2
rebut,6
recall,35
recapitulate,1
recapture,3
receave,1
recede,3
receive,76
recess,1
recheck,1
reciprocate,1
recite,2
reckon,7
reclaim,2
recognize,62
recoil,1
recollect,1
recommence,1
recommend,25
reconcile,4
reconsider,4
reconstruct,6
record,11
recount,2
recover,11
recreate,1
recruit,9
recur,2
rededicate,1
redeem,2
redirect,1
rediscover,1
redo,1
redress,1
reduce,62
reek,1
reenact,2
reestablish,1
reexamine,1
refashion,1
refer,27
refill,3
refinance,1
refine,3
reflect,25
reform,3
refrain,6
refresh,1
refuel,2
refuse,15
refute,1
regain,1
regard,36
register,8
regret,6
regulate,2
rehash,1
rehearse,1
reign,1
reimburse,1
reinforce,10
reinstall,1
reinterpret,1
reiterate,1
reject,10
rejoice,1
rejoin,2
relate,7
relax,19
release,9
relieve,13
relinquish,6
relish,3
relive,2
rely,13
remain,92
remake,2
remark,2
remarry,1
remedy,3
remember,138
remind,15
remonstrate,1
remove,58
rend,1
render,11
renew,4
rent,12
reopen,1
reorder,1
reorganize,1
repair,5
repay,7
repeat,23
repel,8
repent,3
replace,30
replenish,4
reply,14
report,37
represent,38
repress,1
reproach,1
reproduce,7
repudiate,1
request,7
require,86
reread,3
rescind,2
rescue,6
resemble,8
resent,8
reserve,7
reside,2
resign,2
resist,22
resolve,11
resort,6
respect,5
respond,21
rest,25
restock,1
restore,9
restrain,10
restrict,11
result,47
resume,10
retail,1
retain,11
retaliate,1
retard,3
retch,1
retell,1
rethink,2
retire,9
retort,2
retreat,3
retrieve,2
retrograde,1
return,74
reunite,1
reveal,29
revel,1
reverence,1
reverse,11
revert,3
review,10
revise,5
revitalize,1
revive,8
revolve,1
reward,2
rewrite,2
rhyme,1
rid,3
ride,32
ridicule,3
riffle,1
rig,1
ring,7
rinse,1
rip,5
ripple,1
rise,48
risk,11
rival,2
roam,6
roar,1
roast,2
rob,2
rock,3
role-experiment,1
roll,18
romanticize,2
room,1
root,3
rot,2
rotate,2
rough,1
round,6
rouse,2
rove,1
row,3
rub,4
ruin,5
rule,7
run,125
rush,3
rust,1
rustle,2
sacrifice,10
saddle,1
safeguard,2
sag,4
sail,6
salivate,1
salute,1
salvage,2
sample,1
sanction,4
satiate,1
satisfy,16
sauce,1
saute,1
save,53
savvy,1
saw,9
say,482
scald,1
scale,1
scan,3
scare,2
scarify,1
schedule,2
school,4
scoop,1
score,16
scour,1
scout,1
scrape,2
scratch,3
scream,7
screen,5
screw,1
scribe,3
scrub,6
scuff,1
sea,2
seal,3
sear,2
search,8
seat,1
secede,10
seclude,1
secure,16
see,771
seek,69
seem,229
seep,2
segregate,1
seize,5
select,18
sell,39
selle,1
send,73
sense,10
sentimentalize,1
separate,14
serve,107
service,4
set,92
settle,23
sever,3
sew,4
shade,2
shadow,2
shake,15
shame,1
shape,6
share,40
sharpen,1
shatter,2
shave,6
shear,2
shed,2
shelter,1
shepherd,1
shield,2
shift,15
shim,1
shimmy,2
shine,2
ship,6
shiver,2
shock,2
shoot,26
shop,7
shore,1
shorten,4
shoulder,1
shout,5
shove,2
show,202
shower,2
shred,2
shriek,1
shrink,5
shu-tt,1
shudder,5
shuffle,1
shun,1
shut,15
shute,1
shy,2
side-step,1
sidle,1
sigh,1
sight,1
sign,18
signal,4
signify,2
silence,1
simmer,5
simplify,9
simulate,4
sin,2
sing,27
single,1
single-foot,1
sink,11
sit,66
size,2
sizzle,1
skate,1
sketch,1
skindive,1
skip,4
skirt,2
skulk,1
slant,1
slap,2
slash,3
sleep,31
slice,3
slide,8
slip,7
slit,2
slop,1
slow,8
slug,2
slump,3
smack,4
smash,2
smell,9
smile,10
smirk,1
smoke,8
smooth,6
smuggle,1
snag,3
snap,11
snatch,4
sneak,1
sniff,2
snoop,1
snort,2
snow,1
soak,7
socialize,1
sock,1
soften,4
soil,2
solace,1
solder,3
solicit,1
solo,1
solve,18
soothe,2
sort,5
sound,25
sour,1
sow,3
space,1
spade,1
span,4
spare,8
spark,2
spat,1
speak,110
spear,2
spearhead,1
specialize,3
specify,11
speculate,7
speed,5
spell,5
spend,53
spice,2
spike,1
spill,1
spin,4
spiral,1
spit,6
splinter,1
split,2
spoil,3
sponge,2
sponsor,7
spot,4
sprawl,2
spray,2
spread,27
spring,6
sprinkle,5
sprout,1
spur,3
sputter,1
spy,1
square,9
squat,1
squawk,1
squeeze,8
stabilize,2
staff,2
stage,2
stagger,2
stain,2
stake,2
stamp,5
stampede,2
stand,108
stare,9
start,102
startle,1
starve,1
state,20
stave,2
stay,97
steady,1
steal,5
steer,3
stem,5
step,20
sterilize,1
stick,16
sticle,1
stifle,2
still,2
stimulate,6
sting,2
stink,1
stipulate,2
stir,7
stock,2
stooooomp,1
stoop,3
stop,94
store,7
storm,1
straggle,2
straighten,7
strain,1
strap,1
stratify,1
stray,4
stream,2
strengthen,16
stress,11
stretch,7
stride,4
strike,22
string,1
strip,5
strive,7
stroke,1
structure,1
struggle,7
study,40
stuff,3
stumble,1
stunt,1
subdue,2
subject,1
subjugate,1
sublimate,1
submit,18
subordinate,1
subscribe,1
subside,2
subsidize,4
subsist,1
substantiate,2
substitute,5
subtract,2
succeed,14
succumb,1
suck,4
sue,12
suffer,33
suffice,5
suffuse,1
suggest,54
suit,8
sum,1
summarize,2
summate,2
summon,3
sun,1
sunder,1
sup,1
superimpose,4
superintend,1
supervise,5
supplant,3
supplement,7
supply,43
support,54
suppose,97
suppress,6
surfeit,1
surge,1
surmise,1
surmount,1
surpass,1
surprise,5
surrender,7
surround,5
survey,3
survive,33
suspect,20
suspend,3
sustain,14
swallow,5
swap,2
swarm,1
sway,1
swear,10
sweat,1
sweep,7
swell,3
swerve,1
swim,10
swing,11
switch,5
swivel,1
symbolize,9
sympathize,7
synchronize,1
synthesize,1
table,1
tabulate,1
tack-solder,2
tackle,4
tailor-make,1
take,605
talk,114
tally,2
tame,1
tamp,1
tamper,1
tangle,1
tap,10
taper,1
tarry,1
taste,5
tat,1
taunt,1
tax,5
teach,41
tear,9
tease,4
telegraph,1
telephone,3
telescope,1
tell,262
temporize,1
tempt,2
tend,43
term,3
terminate,12
test,18
testify,8
thank,35
thaw,3
theorize,2
thicken,1
thin,2
think,433
thinke,2
thrash,1
thread,2
threaten,11
thrill,1
thrive,1
throng,1
throw,35
thrust,3
thud,1
thump,1
thunder,2
thwart,2
thynke,1
tick,2
tide,1
tie,9
tighten,3
till,1
tilt,2
time,1
tip,2
tipple,1
tire,2
titter,1
toast,5
toe,2
tolerate,4
toll,1
tone,1
top,3
topple,1
toss,6
total,6
tote,1
touch,32
tour,1
trace,7
track,2
trade,13
trail,2
train,10
trammel,1
trample,3
transact,3
transcend,1
transcribe,1
transfer,6
transform,7
translate,15
transmit,3
transplant,2
transport,3
travel,28
traverse,2
travesty,1
tread,2
treat,24
tremble,10
trigger,1
trim,11
trip,1
triumph,1
trot,6
trouble,4
truck,1
trump,1
trumpet,1
trust,23
try,136
tuck,1
tug,1
tumble,1
tune,2
tunnel,1
turn,144
turne,1
twist,5
type,2
typify,1
tyrannize,1
uncap,1
uncover,4
underestimate,4
undergo,8
underlie,2
underline,2
undermine,8
underrate,1
underscore,1
understand,137
undertake,13
underwrite,3
undo,3
unearth,1
unfold,2
unhook,1
unify,2
unite,10
universalize,1
unleash,1
unload,7
unlock,3
unpack,1
unravel,1
unscramble,1
unscrew,1
unsee,1
unsheathe,1
unsolder,1
unteach,1
unthaw,1
untie,2
unwire,1
update,1
upgrade,3
uphold,7
upset,2
urge,13
use,228
usher,1
usurp,1
utilize,10
utter,3
uttuh,1
vacate,1
vacation,1
validate,2
value,1
vanish,5
vary,34
veer,2
vent,2
venture,6
verify,5
vest,1
veto,1
vex,1
victimize,1
view,18
vindicate,1
violate,7
visit,50
visualize,3
vivify,1
vocalize,1
volunteer,4
vote,26
wade,2
wage,3
wager,2
wait,81
waive,1
wake,16
walk,66
wall,2
wallow,1
wander,7
want,318
war,1
