constituted,8
constructed,2
construed,1
consulted,6
consumed,1
contacted,2
contained,35
contended,6
contested,1
continued,83
contracted,4
contradicted,1
contributed,24
controlled,5
converged,1
converted,2
conveyed,3
convicted,1
convinced,7
cooked,2
cooled,3
copied,1
corrected,3
corresponded,4
corroborated,1
cost,10
coughed,2
counseled,2
counted,11
counteracted,1
countered,2
covered,14
cracked,11
crackled,1
crashed,7
craved,1
crawled,17
creaked,6
created,18
credited,2
cried,25
criticized,3
cropped,1
crossed,26
crouched,10
crowded,8
crowed,2
crumbled,1
crushed,2
culminated,2
cultivated,2
cupped,2
cured,1
curled,6
cursed,7
dabbled,1
damaged,5
dammed,1
dampened,1
danced,8
dangled,2
dared,7
dashed,4
dealt,8
debated,1
decayed,1
deceived,1
decided,105
declared,52
declined,15
decorated,1
decreased,6
decreed,1
dedicated,2
deduced,2
deducted,1
deemed,3
deepened,1
defeated,5
defended,9
defied,2
defined,1
delayed,6
delighted,1
delivered,13
deluded,1
demanded,33
demonstrated,9
denied,10
denoted,2
denounced,2
dented,1
departed,5
depended,9
depicted,2
deplored,2
deposed,1
depressed,1
deprived,1
derived,1
descended,4
described,28
deserted,1
deserved,10
designated,4
designed,9
desired,9
despised,2
destroyed,8
detached,1
detained,1
deteriorated,1
determined,7
detested,2
devastated,1
developed,43
devised,2
devoted,14
diagnosed,1
dictated,1
died,63
differed,12
differentiated,1
diminished,1
dined,2
directed,10
disagreed,3
disappeared,21
disapproved,3
disbelieved,1
discarded,1
discharged,1
disciplined,3
disclosed,7
discontinued,2
discounted,2
discouraged,1
discovered,30
discussed,18
disguised,2
dished,1
disliked,11
dislodged,1
dismissed,7
disowned,1
dispatched,2
dispelled,1
dispersed,1
displayed,8
disposed,4
disregarded,3
disrupted,2
dissented,1
distinguished,1
distorted,1
distracted,3
distributed,2
distrusted,1
disturbed,4
dived,4
divided,11
divorced,2
documented,1
dodged,2
doled,1
dominated,5
donated,1
doubled,4
doubted,9
downed,2
dozed,4
drafted,2
drained,3
drank,19
dreamed,7
dressed,10
drew,63
dried,6
drifted,5
drooped,1
drove,58
drowned,4
ducked,5
dulled,1
dumped,7
dwindled,2
earned,9
eased,2
echoed,7
edged,7
edited,1
effected,1
elapsed,1
elected,2
elicited,3
eliminated,6
eluded,2
embarked,1
embodied,1
embraced,4
emerged,23
emitted,2
emphasized,9
employed,6
emptied,3
enabled,10
enacted,2
encircled,1
enclosed,3
encountered,12
encouraged,5
encroached,1
endeavored,1
ended,41
endorsed,1
endured,4
engaged,5
engulfed,2
enjoined,1
enjoyed,36
enlarged,1
enlisted,5
enrolled,2
ensued,4
entered,76
entertained,4
entitled,2
entreated,2
enunciated,1
envied,5
envisioned,3
epitomized,1
equated,3
erected,3
erred,1
erupted,5
escaped,8
escorted,4
espoused,1
established,9
estimated,8
evaded,1
evaporated,1
evoked,2
evolved,2
exacted,1
exalted,1
examined,11
exceeded,2
exchanged,2
excited,2
exclaimed,14
excused,2
executed,1
exercised,7
exerted,3
exhausted,3
exhibited,4
exiled,1
existed,27
expanded,7
expected,30
expelled,1
expended,2
experienced,9
experimented,2
expired,4
explained,61
exploded,4
exploited,2
explored,2
exposed,4
expressed,24
extended,12
extracted,2
faced,22
faded,8
failed,52
faltered,3
fancied,2
fanned,4
farmed,1
fascinated,2
fashioned,4
fastened,2
fathered,2
favored,7
feared,10
feathered,1
featured,3
felled,1
ferreted,1
fielded,1
figgered,1
figured,14
filed,12
filled,31
filtered,1
finished,31
finned,1
fired,19
fitted,5
fixed,12
flamed,1
flared,3
flashed,12
flattened,2
flattered,2
fled,22
flexed,2
flickered,2
flipped,3
flirted,1
floated,6
flocked,2
flogged,2
flooded,5
flopped,6
flourished,6
flowed,4
flowered,1
flurried,1
flushed,1
foamed,1
focused,6
folded,5
followed,91
forced,19
forged,1
formed,19
formulated,3
fortified,2
fostered,1
fouled,2
founded,6
framed,2
fraternized,1
freed,2
frequented,1
frightened,2
frowned,7
frustrated,1
fueled,1
fulfilled,3
functioned,2
furnished,4
furthered,2
fused,2
gained,18
gardened,1
gasped,5
gathered,22
gave,285
gazed,7
generated,2
gestured,3
glanced,25
glared,5
gleamed,4
glided,1
glimpsed,2
glistened,4
gloated,2
glowed,6
glued,2
gnawed,1
gobbled,2
got,338
gouged,2
governed,1
grabbed,19
graduated,3
granted,7
grappled,1
grasped,5
grazed,1
greeted,15
grimaced,2
grinned,29
gripped,9
grokked,3
groped,7
ground,4
grounded,2
growled,4
grumbled,1
grunted,9
guaranteed,2
guarded,1
guessed,7
guided,4
guzzled,1
hailed,2
halted,10
hammered,3
handed,25
handled,6
hanged,1
happened,86
harassed,2
harbored,1
hardened,1
harried,1
hastened,6
hatched,1
hated,18
hauled,3
haunted,2
headed,23
healed,3
heard,128
heaved,4
heeded,1
heightened,1
helped,40
herded,1
hesitated,20
hiked,1
hindered,2
hinted,1
hired,6
hoisted,1
holed,1
honeymooned,1
honored,2
hooked,2
hooted,1
hoped,33
housed,4
hovered,1
howled,1
hunched,1
hung,53
hunted,2
hurled,3
hurried,18
hurtled,1
hustled,1
identified,11
idled,1
ignored,13
illuminated,1
illumined,2
illustrated,1
imagined,12
imbibed,1
imitated,2
imparted,1
implied,5
implored,1
imported,2
imposed,4
impressed,7
improved,7
improvised,2
incited,2
included,41
incorporated,2
increased,38
incurred,1
indicated,59
induced,1
indulged,5
infected,1
inferred,2
inflamed,1
inflicted,3
influenced,1
informed,22
infuriated,3
inherited,6
inhibited,2
initiated,4
injected,1
inquired,14
inserted,5
insinuated,1
insisted,39
inspected,1
inspired,8
installed,5
instituted,3
instructed,2
insulted,1
insured,1
intended,10
intensified,1
intercepted,3
interested,3
interfered,4
interpreted,3
interrupted,10
intervened,4
interviewed,7
introduced,15
invaded,1
invented,5
investigated,2
invited,11
invoked,1
involved,23
irritated,1
issued,20
jammed,1
jerked,12
joined,33
joked,1
journeyed,2
judged,3
jumped,32
justified,1
kept,115
kicked,10
killed,34
kissed,15
kneeled,2
knitted,1
knocked,17
knotted,1
knuckled,1
labeled,2
labored,3
lacked,15
laid,24
landed,12
lapsed,2
lashed,3
lasted,11
laughed,46
launched,3
leaned,37
leaped,18
leapt,2
learned,54
lectured,1
lent,3
lessened,3
leveled,4
liberated,1
licked,7
lied,5
lifted,34
lighted,6
lightened,2
liked,45
likened,1
limited,6
limped,1
lined,7
lingered,2
linked,1
listed,11
listened,29
lived,72
loaded,1
located,4
locked,9
lodged,1
longed,4
looked,327
loomed,3
looped,1
loosened,1
lost,49
lounged,3
loused,1
loved,45
lowered,10
lugged,3
lunged,4
lured,3
lurked,3
made,466
magnified,1
mailed,3
maintained,13
managed,23
maneuvered,3
manifested,3
manipulated,1
manufactured,3
marched,6
marked,15
married,22
marshalled,1
marveled,1
masked,1
massacred,1
massed,1
mastered,1
matched,2
matriculated,1
mattered,4
matured,1
meant,70
measured,7
meditated,1
melted,2
memorized,1
mentioned,18
merged,1
merited,4
messed,1
mewed,1
migrated,1
minded,1
mingled,3
minimized,2
missed,17
mixed,1
moaned,2
mocked,1
modeled,1
modernized,1
moistened,1
molded,1
mooed,1
mopped,2
motivated,1
mounted,13
mourned,2
moved,138
multiplied,2
munched,1
murmured,17
mustered,1
muttered,16
named,13
narrowed,3
nationalized,1
neared,3
necessitated,4
needed,57
neglected,2
negotiated,2
nested,2
nipped,1
nodded,49
nominated,1
noted,27
noticed,28
notified,2
nudged,2
nullified,1
numbered,3
obeyed,5
objected,12
obscured,2
observed,15
obstructed,2
obtained,8
occupied,9
occurred,47
offended,1
offered,43
officiated,3
oozed,2
opened,94
operated,8
opposed,9
ordered,28
organized,4
originated,10
ousted,1
outdrew,1
outlined,1
outnumbered,1
outraged,1
outweighed,2
overheard,2
overlapped,1
overlooked,2
overreached,2
overshadowed,1
owed,12
owned,15
paced,10
packed,7
paid,50
pained,1
painted,9
palmed,1
panicked,1
paraded,1
paralleled,1
parked,8
parted,2
participated,5
passed,91
patrolled,1
patronized,1
pattered,1
paused,25
paved,1
pecked,2
peeled,2
peered,19
penetrated,5
penned,1
perceived,3
perched,1
performed,11
permitted,14
persisted,8
persuaded,6
pertained,1
pervaded,1
petitioned,4
phoned,3
phrased,1
picked,51
pictured,2
piled,7
pillaged,1
pinched,2
pinned,1
pioneered,1
pitched,4
pitied,2
placed,25
plagued,3
planted,5
played,65
pleaded,7
pleased,11
plodded,1
plotted,2
plowed,1
plucked,4
plugged,1
plunged,10
pointed,48
poisoned,2
poked,3
polished,3
pondered,3
popped,6
populated,1
posed,3
possessed,17
posted,3
postponed,1
pounded,4
poured,21
practiced,2
praised,8
prayed,8
preached,6
preceded,9
precluded,1
predicted,5
predominated,1
preferred,16
prepared,12
presaged,1
prescribed,2
presented,16
preserved,2
presided,1
pressed,12
presumed,2
pretended,3
prevailed,7
prevented,11
printed,9
probed,3
proceeded,22
proclaimed,5
produced,28
professed,4
profited,1
progressed,10
prohibited,2
projected,2
promised,26
promoted,1
prompted,3
pronounced,2
propelled,1
prophesied,1
proposed,19
prospered,1
protected,5
protested,11
protruded,4
proved,48
provided,29
provoked,5
prowled,1
published,11
puffed,2
pulled,54
pumped,2
punched,1
purchased,4
purported,3
pursued,3
pushed,31
putted,1
puzzled,2
qualified,2
quarreled,2
questioned,8
quieted,2
quoted,8
raced,11
radiated,2
radioed,1
rained,2
raised,42
raked,3
rallied,1
rang,21
ranged,16
ranked,2
ransacked,1
rapped,2
ratified,1
rattled,2
re-examined,1
re-used,1
reached,106
reacted,12
reaffirmed,2
realized,49
reappeared,2
reared,7
rearranged,1
reasoned,4
reassured,3
rebelled,2
rebuked,1
rebutted,1
recalled,19
receded,1
received,65
recited,1
recognized,30
recoiled,1
recollected,1
recommended,17
reconstructed,1
recorded,8
recounted,2
recovered,2
recruited,1
recurred,2
reduced,10
reeked,1
referred,14
reflected,13
refrained,1
refreshed,1
refused,44
refuted,2
regained,3
regarded,12
registered,7
regretted,7
regulated,2
reigned,1
reinforced,1
rejected,12
rejoiced,1
related,9
relaxed,6
released,7
relied,2
relieved,3
relinquished,3
remained,84
remarked,25
remarried,1
remembered,52
reminded,19
reminisced,1
remonstrated,2
removed,11
rendered,5
renewed,3
repaired,2
repeated,18
replaced,12
replenished,2
replied,55
reported,51
represented,15
repudiated,1
requested,5
required,31
rescued,1
resembled,8
resented,5
reserved,3
reshaped,1
resided,3
resigned,7
resisted,4
resolved,3
resorted,1
respected,5
responded,13
rested,12
restored,3
resulted,32
resumed,12
retained,4
retaliated,1
retired,10
retorted,3
retreated,6
retrieved,1
returned,81
revealed,21
reveled,1
reverted,2
reviewed,3
revised,5
revived,3
revolved,3
ripped,5
rippled,1
risked,2
rivaled,2
roamed,1
roared,18
roasted,1
rocked,7
rode,40
rolled,34
rooted,1
rotated,2
rounded,5
roused,2
roved,1
rubbed,13
ruffled,1
ruled,13
rumbled,2
rushed,20
rustled,1
saddled,1
sailed,7
saluted,2
sampled,1
sank,18
satisfied,5
saved,11
sayed,1
scanned,9
scared,3
scattered,7
scheduled,2
scooped,3
scored,9
scouted,1
scraped,6
scratched,4
screamed,14
screened,1
screwed,1
scrubbed,1
searched,7
seated,2
secured,1
seemed,311
seeped,1
seized,12
selected,8
sensed,16
sent,69
separated,6
served,52
settled,31
severed,1
shaded,1
shaped,3
shared,19
sharpened,1
shattered,6
shaved,4
shed,3
shied,3
shifted,12
shivered,3
shocked,2
shone,5
shouldered,3
shouted,36
shoved,8
showed,138
showered,4
shrieked,4
shuddered,5
shuffled,2
shunned,1
side-stepped,1
sidled,2
sighed,22
sighted,2
signaled,2
signed,15
signified,1
silenced,2
singed,1
singled,7
sized,2
sizzled,2
sketched,2
skipped,6
skirted,1
slanted,1
slapped,6
slashed,6
sliced,3
slipped,26
slopped,1
slowed,12
slumped,6
slung,1
smacked,2
smashed,11
smelled,15
smiled,68
smirked,1
smoked,6
smoldered,2
smoothed,4
snaked,3
snapped,17
snatched,9
sneaked,4
sneered,1
sniffed,6
snorted,4
snowed,2
soaked,1
socked,1
softened,3
sold,20
solicited,1
solved,1
soothed,2
sorted,1
sought,35
sounded,29
spared,3
sparked,1
sparkled,1
spat,7
speared,1
specialized,2
speculated,2
speeded,3
spelled,1
spilled,2
spiraled,1
splashed,3
splintered,1
spoiled,1
spoke,86
sponsored,7
sprawled,2
sprayed,3
sprinkled,3
sprinted,2
sprouted,1
spurred,4
sputtered,1
squatted,4
squeezed,8
squirmed,1
staged,5
staggered,9
stained,4
staked,1
stamped,2
stampeded,1
stared,58
started,139
startled,3
stated,38
stayed,60
steadied,2
steamed,1
steered,4
stemmed,3
stepped,33
stiffened,7
stifled,1
stimulated,3
stirred,7
stole,10
stooped,3
stored,1
stormed,3
straggled,1
straightened,15
strained,8
strayed,1
streamed,2
strengthened,1
stressed,11
stretched,21
stripped,7
stroked,2
struggled,7
studied,34
stuffed,1
stumbled,18
stunned,1
submitted,10
subscribed,1
subsided,4
subsidized,1
substituted,3
subtracted,1
succeeded,18
succumbed,1
sucked,5
sued,2
suffered,22
suffused,4
suggested,48
suited,3
summarized,1
summoned,5
supervised,3
supplemented,2
supplied,9
supported,17
supposed,8
suppressed,1
surged,7
surmised,1
surmounted,1
surprised,9
surrendered,6
surrounded,4
surveyed,2
survived,5
suspected,12
suspended,1
sustained,1
swallowed,6
swarmed,3
swayed,7
sweated,1
swelled,3
swerved,2
swiped,1
switched,10
swooped,4
symbolized,6
sympathized,1
tabulated,1
talked,41
tangled,1
tapped,2
tasted,7
taunted,1
taxed,1
teamed,2
teased,2
telegraphed,2
telephoned,13
tended,15
termed,3
tested,3
testified,9
thanked,5
thickened,2
thinned,1
thrashed,2
threatened,15
thrilled,2
thrived,4
throwed,2
thumped,1
thundered,2
ticked,2
tidied,1
tied,13
tightened,6
tilted,6
timed,2
tired,4
toasted,1
toppled,1
tore,15
tortured,1
tossed,22
totaled,6
touched,24
toured,2
traced,2
tracked,2
traded,3
trailed,6
trained,2
transcended,1
transferred,2
transformed,4
translated,1
transported,1
traveled,13
traversed,2
treated,11
trembled,5
tried,120
trotted,5
troubled,8
trusted,2
tucked,4
tugged,2
tumbled,7
tunneled,1
turned,253
twisted,12
typed,1
underscored,1
undid,1
unearthed,1
unfolded,2
united,3
unleashed,1
unlocked,5
unscrewed,2
untied,1
unwired,1
urged,21
used,137
ushered,2
utilized,1
uttered,3
vacated,1
validated,1
valued,1
vanished,9
varied,7
veered,3
ventured,2
vetoed,1
viewed,2
vindicated,1
violated,2
visited,24
visualized,1
voiced,4
volunteered,2
voted,22
vowed,5
waded,2
waged,1
waited,68
waked,1
walked,143
wallowed,1
wandered,7
wanted,204
warmed,6
warned,14
warranted,1
washed,10
wasted,5
watched,68
watered,4
waved,16
waxed,3
weakened,1
wearied,1
weighed,11
weighted,1
welcomed,6
welled,1
wept,7
whined,1
whipped,7
whirled,6
whispered,20
whistled,6
whitened,1
widened,2
wielded,2
willed,3
winged,2
winked,7
wiped,11
wished,51
witnessed,7
wobbled,2
wondered,55
worked,76
worried,7
worsened,1
worshipped,1
wounded,1
wove,3
wrapped,2
wrecked,2
wrenched,2
writhed,1
yanked,4
yearned,2
yelled,21
yielded,7
zipped,1
zoomed,1
