hover,5
howl,1
huckster,1
hug,2
hum,1
humanize,1
humble,1
humor,3
hunch,1
hunt,6
hurdle,1
hurl,3
hurry,18
hurt,18
hustle,2
hypothesize,1
identifie,6
identify,26
idle,1
idolize,1
ignite,2
ignore,24
illuminate,1
illumine,2
illustrate,24
imagine,64
imbibe,1
imitate,7
impair,4
impart,5
imperil,1
impersonate,1
impinge,3
implement,3
implie,16
implore,1
imply,13
import,4
impose,13
imprecate,1
impress,3
impresse,1
imprint,1
imprison,1
improve,50
improvise,3
impute,1
inactivate,2
incarnate,1
incise,1
incite,3
include,158
incorporate,5
increase,111
incur,6
index,1
indicate,120
induce,12
indulge,9
infect,1
infer,1
infest,1
inflame,1
inflate,1
inflict,4
influence,21
inform,13
infuriate,1
inhabit,1
inhere,1
inherit,5
inhibit,9
initiate,6
inject,6
innovate,1
inquire,6
insert,9
insinuate,1
insist,37
inspect,12
inspire,4
install,8
instigate,1
institute,1
instruct,5
insulate,2
insult,2
insure,25
integrate,9
intend,20
intensify,4
interact,3
intercede,1
intercept,3
interest,5
interfere,11
interpenetrate,3
interpret,14
interrupt,4
intersect,6
intervene,2
interview,2
intimidate,2
introduce,15
intrude,2
inure,2
invade,6
invalidate,2
inveigh,1
invent,7
inventory,1
invert,1
invest,4
investigate,12
invite,17
invoke,4
involve,72
iodinate,1
iron,1
irrigate,1
irritate,1
isolate,8
issue,17
itch,3
itche,1
jam,2
jeer,1
jeopardize,4
jerk,1
jog,1
join,65
joke,4
jolt,2
jostle,1
journey,1
judge,16
jump,16
junk,1
justify,26
kayo,1
keel,1
keep,276
key,1
keynote,3
kick,5
kid,2
kill,66
kiss,9
kisse,1
knead,1
kneel,6
knit,2
knock,12
knoe,1
knot,1
know,773
knowet,1
knuckle,2
label,2
labor,5
lacerate,1
lack,19
lag,3
lampoon,1
land,10
lap,2
lapse,3
lash,4
lasso,1
last,24
latch,1
latche,1
laugh,10
launch,7
launche,2
lay,53
laze,1
lead,112
lean,8
leap,9
learn,93
lease,4
leave,217
lecture,2
legislate,1
lend,17
lengthen,2
lessen,6
let,340
level,3
levy,3
liberate,4
license,1
lick,3
lie,94
lift,19
light,11
lighten,1
like,228
likee,1
limit,21
limp,1
line,5
linger,9
link,4
list,12
listen,52
live,183
load,3
lob,1
localize,1
locate,16
lock,2
lodge,2
long,4
look,371
looky,1
loom,2
loop,1
loose,3
loosen,4
lose,69
lounge,1
louse,2
love,70
lower,7
lug,1
lull,1
lunch,1
lunge,1
lure,3
lurk,2
magnifie,1
mail,5
maintain,76
major,1
make,959
maltreat,1
man,4
manage,24
maneuver,2
manifest,4
manipulate,6
manufacture,4
map,1
mar,4
march,10
marche,3
mark,32
market,1
marrie,3
marry,18
marshal,2
marvel,3
mask,1
masquerade,3
mass,3
massacre,1
massage,1
master,7
match,26
matche,4
mate,4
materialize,3
matriculate,2
matter,30
mature,7
maximize,5
mean,261
measure,31
meddle,1
meditate,1
meet,172
meld,1
melt,4
memorize,3
mend,2
mention,39
merge,12
merit,5
mesh,2
mess,2
mew,1
migrate,2
milk,2
mince,1
mind,38
mingle,3
minimize,17
mirror,4
misinterpret,2
mislead,1
misperceive,1
misrepresent,2
miss,20
misse,3
mistake,5
misunderstand,1
misuse,2
miter,1
mitigate,3
mix,11
moan,2
mobilize,2
mock,3
model,1
moderate,1
modernize,1
modifie,2
modify,6
moisten,2
mold,2
molest,1
mollify,2
monopolize,4
moon,1
mop,2
mother,1
motivate,4
motor,1
mould,1
mount,7
mourn,2
move,159
multiplie,2
multiply,9
munch,1
murder,4
murmur,1
mustard,1
muster,2
mutter,2
nab,1
name,22
narcotize,1
narrow,3
nationalize,1
navigate,1
near,4
necessitate,8
neck,2
need,219
negate,2
neglect,5
negotiate,10
nest,1
neutralize,1
nickname,1
nip,1
nod,4
nolle,1
nominate,3
normalize,1
nose,1
note,57
notice,29
notify,8
nourishe,1
nudge,1
nullify,1
number,3
nurture,2
obey,9
object,14
obliterate,2
obscure,7
observe,33
obsesse,2
obstruct,4
obtain,42
obtaine,1
obtrude,2
occupie,4
occupy,16
occur,70
offend,4
offer,111
officiate,1
offset,7
omit,3
ooze,1
open,71
operate,63
oppose,17
orate,1
orbit,1
ordain,2
order,18
organize,15
originate,8
ossify,1
oust,3
outclass,1
outdo,3
outface,2
outfox,1
outgrip,1
outgrow,4
outline,5
outnumber,2
outrage,1
outrun,3
outweigh,2
outwit,1
over-emphasize,1
over-produce,1
overburden,1
overcome,24
overeat,1
overestimate,1
overexpose,1
overfeed,1
overfill,1
overhaul,1
overheat,1
overlap,5
overload,2
overlook,8
overpower,1
overreach,2
overreache,1
override,1
overshadow,2
overshoot,1
overtake,3
overthrow,3
overwhelm,1
owe,15
own,35
pace,4
pacifie,1
pacify,2
pack,11
package,1
pad,1
paddle,1
page,1
paie,3
paint,23
pall,1
pamper,1
pan,1
panic,2
paper,1
parade,2
parallel,3
paralyze,3
pardon,4
pare,2
park,1
parley,1
part,3
partake,3
participate,29
party,1
pass,64
passe,16
paste,1
pat,1
patrol,2
patronize,1
pattern,1
pause,6
pave,2
paw,1
pay,147
peck,1
pedal,1
peddle,1
peel,3
peer,3
pen,1
penetrate,7
people,2
perceive,16
perch,1
perform,33
perish,2
perishe,1
perk,1
permeate,3
permit,91
perpetuate,5
perplex,1
persevere,1
persist,13
personifie,3
persuade,17
pertain,7
pervade,2
pester,1
petition,2
phone,7
photograph,5
phrase,1
pick,52
picture,3
piece,1
pile,4
pillage,2
pilot,2
pin,2
pinch,2
pinch-hit,1
pinpoint,3
pioneer,1
piss,1
pit,1
pitch,1
pity,1
place,82
plague,3
plan,40
plane,1
plank,1
plant,4
play,144
plead,6
please,49
pleasure,1
plod,1
plot,5
plow,3
pluck,1
plug,2
plunder,1
plunge,2
poach,1
poache,1
point,45
poison,1
poke,4
polarize,1
polish,4
ponder,1
pontificate,1
pool,3
pop,4
populate,1
portray,11
pose,10
position,4
possess,17
possesse,8
post,2
postpone,7
postulate,3
pound,2
pour,9
power,3
practice,13
prai,1
praise,5
pray,12
preach,8
preache,1
precede,4
preclude,4
predict,11
predominate,1
prefer,32
prefuh,1
prejudice,2
preoccupie,1
prepare,39
presage,1
prescribe,6
present,66
preserve,34
preside,3
press,27
presse,2
pressure,1
presume,6
presuppose,3
pretend,9
prevail,14
prevaile,1
prevayle,1
prevent,93
price,1
prick,1
pride,3
print,4
prize,1
probe,5
proceed,24
process,1
proclaim,17
procrastinate,1
procure,4
prod,1
produce,92
profess,5
professe,1
profit,4
program,5
progress,4
progresse,6
prohibit,3
project,16
prolong,2
promise,19
promote,36
prompt,4
pronounce,2
prop,2
propagate,1
propel,4
prophesie,1
propitiate,1
propose,20
prorate,1
proscribe,1
prosecute,2
prosper,4
prostitute,1
protect,38
protest,9
protrude,1
prove,69
provide,297
provoke,7
prowl,1
pry,6
publish,3
publishe,4
puff,2
pull,47
pulse,1
pump,1
punch,1
punish,3
punishe,1
pupate,1
purchase,13
purge,2
purify,2
purport,4
pursue,22
push,30
push-up,1
pushe,2
put,216
putt,1
puzzle,4
pyramid,1
quadruple,1
qualifie,2
qualify,15
quarrel,7
quell,2
quench,1
question,18
quibble,1
quicken,1
quickstep,1
quiet,2
quit,13
quote,19
race,4
rack,2
radiate,2
radio,1
raid,1
rain,3
raise,60
rake,2
rallie,1
rally,5
ram,1
ramble,3
ranche,1
range,15
rank,1
rankle,1
ransack,2
rape,3
rate,8
ratify,1
rationalize,5
rattle,1
re-activate,1
re-adopt,1
re-create,1
re-echo,1
re-emphasise,1
re-enforce,1
re-enter,5
re-establish,1
re-evaluate,1
re-examine,5
re-explore,1
re-set,1
re-use,1
reach,91
reache,21
react,16
read,104
readjust,2
ready,2
reaffirm,3
realize,72
reap,3
reappear,5
rear,3
rearrange,3
reason,4
reassemble,3
reassert,1
reassign,1
reassure,1
reawaken,1
rebel,4
rebound,1
rebuild,6
rebuke,2
rebut,6
recall,47
recapitulate,1
recapture,3
receave,1
recede,3
receive,96
recess,1
recheck,1
reciprocate,1
recite,2
reckon,8
reclaim,2
recognize,72
recoil,1
recollect,1
recommence,1
recommend,27
reconcile,5
reconsider,4
reconstruct,7
reconvene,1
record,15
recount,5
recover,12
recreate,2
recruit,9
recur,2
rededicate,1
redeem,2
redirect,1
rediscover,1
redo,1
redress,1
reduce,69
reek,1
reenact,2
reestablish,1
reexamine,1
refashion,1
refer,45
refill,3
refinance,1
refine,3
reflect,48
reform,3
refrain,6
refresh,1
refuel,2
refuse,20
refute,1
regain,2
regard,41
regenerate,1
register,9
regret,7
regulate,2
rehash,1
rehearse,1
reign,2
reimburse,2
reinforce,13
reinstall,1
reinterpret,1
reintroduce,1
reiterate,2
reject,21
rejoice,2
rejoin,2
relate,15
relax,19
relaxe,3
relearn,1
release,11
relie,4
relieve,15
relinquish,6
relish,3
relive,3
rely,13
remain,164
remake,2
remark,9
remarry,1
remedy,3
remember,151
remind,23
reminisce,1
remonstrate,1
remove,63
rend,1
render,13
renew,5
rent,12
reopen,1
reorder,1
reorganize,1
repair,5
repay,7
repeat,27
repel,9
repent,3
replace,36
replenish,4
replie,2
reply,14
report,50
represent,77
repress,1
reproach,1
reproache,1
reproduce,10
repudiate,1
request,9
require,141
reread,3
rescind,2
rescue,6
resemble,17
resent,8
reserve,8
reshape,1
reside,6
resign,3
resist,23
resolve,13
resort,6
resound,1
respect,8
respond,28
rest,41
restate,1
restock,1
restore,9
restrain,11
restrict,13
result,64
resume,10
retail,1
retain,20
retaliate,1
retard,3
retch,1
retell,1
rethink,2
retire,11
retort,2
retreat,3
retrieve,2
retrograde,1
return,82
reunite,1
reveal,50
revel,1
reverence,1
reverse,13
revert,3
review,13
revise,5
revitalize,1
revive,8
revolve,2
reward,2
rewrite,3
rhyme,1
rid,3
ride,36
ridicule,3
riffle,1
rig,1
ring,8
rinse,1
rip,5
ripple,1
rise,65
risk,11
rival,2
rivet,1
roam,6
roar,2
roast,2
rob,3
rock,4
role-experiment,1
roll,20
romanticize,2
room,1
root,3
rot,5
rotate,4
rough,1
round,6
rouse,2
rove,1
row,3
rub,4
ruffle,1
ruin,5
rule,10
rumble,1
run,141
rush,3
rushe,2
rust,1
rustle,2
sacrifice,10
saddle,1
safeguard,2
sag,4
sail,6
sait,4
salivate,1
salute,1
salvage,2
sample,1
sanction,6
sap,1
satiate,1
satirize,1
satisfie,3
satisfy,16
sauce,1
saute,1
save,57
savvy,1
saw,9
say,679
scald,1
scale,2
scan,4
scare,2
scarify,1
scatter,1
schedule,2
school,4
scoop,1
score,16
scour,1
scout,1
scrape,3
scratch,3
scream,7
screen,5
screw,1
scribe,3
scrub,6
scuff,1
sea,2
seal,4
sear,2
search,8
searche,2
seat,1
secede,10
seclude,1
secure,16
see,806
seek,78
seem,488
seep,2
segregate,1
seize,5
select,23
sell,52
selle,1
send,77
sense,13
sentimentalize,1
separate,17
serve,144
service,5
set,106
settle,25
sever,3
sew,4
shade,2
shadow,2
shake,19
shame,1
shape,10
share,44
sharpen,1
shatter,3
shave,6
shear,2
shed,5
shelter,1
shepherd,1
shie,1
shield,2
shift,17
shim,1
shimmy,2
shine,6
ship,6
shiver,2
shock,3
shoot,26
shop,7
shore,1
shorten,4
shoulder,1
shout,8
shove,2
show,274
shower,2
shred,2
shriek,1
shrink,7
shu-tt,1
shudder,5
shuffle,1
shun,3
shut,16
shute,1
shy,2
side-step,1
sidestep,1
sidle,1
sigh,1
sight,1
sign,20
signal,5
signalize,1
signifie,1
signify,2
silence,1
simmer,5
simplifie,2
simplify,9
simulate,4
sin,2
sing,36
single,1
single-foot,1
sink,11
sit,72
size,2
sizzle,1
skate,1
sketch,1
sketche,2
skin,1
skindive,1
skip,5
skirt,3
skulk,1
slant,1
slap,3
slash,3
sleep,32
slice,3
slide,8
slip,8
slit,2
slop,1
slouche,1
slow,8
slug,2
slump,3
smack,5
smash,2
smell,16
smile,13
smirk,1
smoke,9
smolder,1
smooth,6
smuggle,1
snag,3
snap,11
snatch,4
snatche,1
sneak,2
sneer,1
sniff,2
snoop,1
snort,2
snow,2
snowball,1
soak,7
socialize,2
sock,1
soften,5
soil,2
solace,1
solder,3
solicit,2
solidifie,1
solo,2
solve,20
soothe,2
sort,5
sound,45
sour,2
sow,3
space,1
spade,1
span,7
spare,9
spark,4
sparkle,1
spat,1
speak,127
spear,2
spearhead,1
specialize,4
specifie,4
specify,11
speculate,7
speed,6
spell,7
spend,61
spice,2
spie,1
spike,1
spill,3
spin,4
spiral,1
spit,6
splashe,1
splinter,1
split,3
spoil,3
sponge,2
sponsor,10
sport,1
spot,4
spotlight,1
sprawl,2
spray,2
spread,36
spring,7
sprinkle,5
sprout,1
spur,3
spurn,1
sputter,1
spy,1
square,9
squat,1
squawk,1
squeeze,8
squirm,1
stabilize,3
staff,2
stage,2
stagger,2
stain,3
stake,3
stamp,5
stampede,2
stand,156
standet,1
stare,9
start,123
startle,1
starve,1
state,37
stave,2
stay,100
steady,1
steal,6
steer,3
stem,19
step,21
sterilize,1
stick,19
sticle,1
stiffen,2
stifle,2
still,2
stimulate,7
sting,2
stink,1
stipulate,4
stir,10
stock,2
stooooomp,1
stoop,3
stop,96
store,7
storm,1
straggle,2
straighten,8
strain,1
strap,1
stratify,1
stray,4
stream,2
strengthen,20
stress,11
stresse,4
stretch,7
stretche,4
stride,4
strike,30
string,1
strip,5
strive,10
stroke,1
structure,1
struggle,8
studie,1
study,40
